100002000:-1.0, 0.7038209411656052, 0.7210758101643547, 0.7179572009812147, 0.7374606638798141, 0.5, 0.5, 0.5, 0.5
111200202:-1.0, -1.0, -1.0, -1.0, 0.694316258102857, 0.905, 0.5, 0.5, 0.5
110200002:-1.0, -1.0, 0.8676661741651943, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
010000002:0.8073128398189611, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111221202:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
111220200:-1.0, -1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5
010000200:0.8116169, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112110222:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
112100220:-1.0, -1.0, -1.0, -1.0, 0.6714247547139992, 0.905, 0.5, 0.5, 0.5
112000200:-1.0, -1.0, -1.0, 0.7642871171119813, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5
012000000:0.8116169, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
101200200:-1.0, 0.8674975071320373, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001200000:0.8069796786975192, 0.754327625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111002022:-1.0, -1.0, -1.0, 0.7606994810791531, 0.905, 0.5, 0.5, 0.5, 0.5
101000022:-1.0, 0.8658439350546345, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001000020:0.7054675563612344, 0.7579720681981126, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211122102:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8256531609770228, 0.5
211122000:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.7739430158651479, 0.547400460320973, 0.7606932629041555
211002000:-1.0, -1.0, -1.0, 0.6408352268868973, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5
210000000:-1.0, -1.0, 0.7341043669292552, 0.7450394646018382, 0.744858082760415, 0.7459297731039852, 0.7369799848963938, 0.744833568563608, 0.7368701343814074
110100222:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100100220:-1.0, 0.6548748823218417, 0.8301893982583102, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000100020:0.7151805786352483, 0.7413389760065001, 0.7146645624443351, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111122220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
110122020:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100102020:-1.0, 0.697121595673208, 0.8212904943599093, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112121202:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8401353172384195, 0.5
112120002:-1.0, -1.0, -1.0, -1.0, -1.0, 0.5929948059463503, 0.6269593215836754, 0.905, 0.5
112000002:-1.0, -1.0, -1.0, 0.702310543375051, 0.5854430199059755, 0.7040352433717773, 0.7069732802480801, 0.5, 0.5
112212102:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
112212000:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.7567536180407191, 0.7636958059917334, 0.7568429769572442
100212000:-1.0, 0.6897641113171196, 0.8562795661316269, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000210000:0.7214779852129077, 0.7211084177525701, 0.7210160831795515, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112112220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
112012020:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
102012000:-1.0, 0.8696252205469226, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000012000:0.698679258331004, 0.706014518206777, 0.7208991318045392, 0.698351321862476, 0.5, 0.5, 0.5, 0.5, 0.5
121110222:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
121010202:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
120010200:-1.0, -1.0, 0.69267948013255, 0.8213268753235393, 0.5, 0.5, 0.5, 0.5, 0.5
020010000:0.7988407447402727, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
122111022:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
122101002:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
122001000:-1.0, -1.0, -1.0, 0.6436421130470977, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5
020001000:0.7823206685032043, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
212111202:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
212101200:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
212001000:-1.0, -1.0, -1.0, 0.7472104787218268, 0.741930714624785, 0.5, 0.5, 0.5, 0.5
200001000:-1.0, 0.7555675567169735, 0.7540665546424468, 0.752261161282937, 0.7312604134118658, 0.5, 0.5, 0.5, 0.5
112121022:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
112021020:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
102001020:-1.0, 0.8584025, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000001020:0.690120144952466, 0.6897409073904763, 0.6944715928160707, 0.6902229940801973, 0.6896715891886087, 0.5, 0.5, 0.5, 0.5
112120122:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
112020120:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
102000120:-1.0, 0.8666618524568401, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000000120:0.7172418331100072, 0.738711413422144, 0.7190020479406853, 0.5374771635454259, 0.5414653510166493, 0.7145725365615707, 0.5, 0.5, 0.5
121221102:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8478875531112242, 0.5
121220100:-1.0, -1.0, -1.0, -1.0, -1.0, 0.7663291267073481, 0.5, 0.5, 0.5
120200100:-1.0, -1.0, 0.8601450357727887, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000200100:0.7134877054930248, 0.7153063928821243, 0.7131309160815021, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112122012:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
112002012:-1.0, -1.0, -1.0, 0.6405003253279555, 0.905, 0.5, 0.5, 0.5, 0.5
100002012:-1.0, 0.6481768544078544, 0.6573899159141052, 0.6008539727380817, 0.6656606437910908, 0.5, 0.5, 0.5, 0.5
000002010:0.7268445846707716, 0.7114214787550647, 0.707212196295548, 0.7043178668380902, 0.711670218436227, 0.5, 0.5, 0.5, 0.5
112210212:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
112200210:-1.0, -1.0, -1.0, -1.0, 0.7835823087806904, 0.7823317556347558, 0.5, 0.5, 0.5
102200010:-1.0, 0.8667603972591346, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000200010:0.7009399618248537, 0.6994502590988646, 0.7045601251851473, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112212012:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
112200012:-1.0, -1.0, -1.0, -1.0, 0.5417486983950206, 0.6040008972999916, 0.905, 0.5, 0.5
100200012:-1.0, 0.7224980235406223, 0.7225485765099864, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112221201:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8236010320837083, 0.5
112220001:-1.0, -1.0, -1.0, -1.0, -1.0, 0.7602532238287301, 0.7723067281745063, 0.4780402681809673, 0.5
100220001:-1.0, 0.6407727896171351, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000020001:0.7039268115903239, 0.7048271539427035, 0.7033807764662553, 0.7029838108351378, 0.5, 0.5, 0.5, 0.5, 0.5
111220221:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
110020221:-1.0, -1.0, 0.7533575232736878, 0.7594637136133231, 0.5, 0.5, 0.5, 0.5, 0.5
100020021:-1.0, 0.7361023204105374, 0.7004796515660235, 0.714246108970914, 0.5, 0.5, 0.5, 0.5, 0.5
000000021:0.541623703237899, 0.5233921411824699, 0.695819936447912, 0.6952267806394372, 0.6959101324881312, 0.6953212414782285, 0.6951839515839349, 0.5, 0.5
112120221:-1.0, -1.0, -1.0, -1.0, -1.0, 0.8379147826369373, 0.5, 0.5, 0.5
112000221:-1.0, -1.0, -1.0, 0.6302171243241114, 0.6441272732263914, 0.905, 0.5, 0.5, 0.5
102000201:-1.0, 0.8610711408730363, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
002000001:0.7475486938509606, 0.754327625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111212220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
111202020:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
011200020:0.8688663561112364, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
101220000:-1.0, 0.8612976295082105, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001020000:0.765425624987091, 0.7234469504330194, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121121022:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
121120002:-1.0, -1.0, -1.0, -1.0, -1.0, 0.6383158991057976, 0.905, 0.5, 0.5
120100002:-1.0, -1.0, 0.8564401183000283, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
020100000:0.7798710735483707, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121100220:-1.0, -1.0, -1.0, -1.0, 0.6596555877669437, 0.905, 0.5, 0.5, 0.5
120100200:-1.0, -1.0, 0.8445283114114248, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000100200:0.7137193275474456, 0.7333945322363049, 0.7134527762422458, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112021002:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
102021000:-1.0, 0.8559651659404859, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000021000:0.7239085668791541, 0.7215711071075709, 0.721569596906255, 0.5137016087576634, 0.5, 0.5, 0.5, 0.5, 0.5
112200102:-1.0, -1.0, -1.0, -1.0, 0.7535084072832646, 0.7512582507440303, 0.5, 0.5, 0.5
010200102:0.8562381926694289, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
122111220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
122110020:-1.0, -1.0, -1.0, -1.0, -1.0, 0.6831876627847698, 0.905, 0.5, 0.5
122010000:-1.0, -1.0, -1.0, 0.8562302275516183, 0.5, 0.5, 0.5, 0.5, 0.5
002010000:0.7493192471751469, 0.754327625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121212210:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
121200210:-1.0, -1.0, -1.0, -1.0, 0.6331926967158766, 0.905, 0.5, 0.5, 0.5
120200010:-1.0, -1.0, 0.8561763513378633, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
020000010:0.7593780917634538, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112221120:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8562359160889613
100020120:-1.0, 0.6973820636135954, 0.7278293228676795, 0.6956161313965769, 0.5, 0.5, 0.5, 0.5, 0.5
111212022:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
101002002:-1.0, 0.8627945182159109, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001000002:0.7559465079985616, 0.7613947706496487, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211112202:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
211100202:-1.0, -1.0, -1.0, -1.0, 0.6399834170579328, 0.905, 0.5, 0.5, 0.5
210100200:-1.0, -1.0, 0.8707616623630551, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
200100000:-1.0, 0.7735828610148545, 0.773565087879061, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121102122:-1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5, 0.5
121002102:-1.0, -1.0, -1.0, 0.6395463536702218, 0.905, 0.5, 0.5, 0.5, 0.5
120000102:-1.0, -1.0, 0.5808679273065682, 0.6916435957804097, 0.8254464660454707, 0.5, 0.5, 0.5, 0.5
000000102:0.5324642666072192, 0.727413556648878, 0.7096459620779578, 0.7048429951624938, 0.7042532092131379, 0.7037900327225779, 0.5, 0.5, 0.5
121212012:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
121202010:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
111222021:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
110202021:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100200021:-1.0, 0.7059712360068302, 0.8248619668894006, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000200001:0.7213053664482577, 0.722334589745081, 0.7392573364551273, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111202212:-1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5, 0.5
110200212:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100200210:-1.0, 0.8256022921753536, 0.6992506802487218, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000000210:0.7092270818513613, 0.7100706756757571, 0.7084378302881723, 0.7083859913447119, 0.687039220188903, 0.5117751244397805, 0.5, 0.5, 0.5
211102221:-1.0, -1.0, -1.0, -1.0, 0.824179349971257, 0.5, 0.5, 0.5, 0.5
211002201:-1.0, -1.0, -1.0, 0.7518276250264082, 0.6375129293962385, 0.5, 0.5, 0.5, 0.5
210002001:-1.0, -1.0, 0.8430201120453471, 0.6926026602355634, 0.5, 0.5, 0.5, 0.5, 0.5
200000001:-1.0, 0.7228556170992289, 0.7148779131077049, 0.7137180883145164, 0.7135073559198369, 0.7134520899542678, 0.7134519361842027, 0.5, 0.5
112212201:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
112200201:-1.0, -1.0, -1.0, -1.0, 0.7498943361792846, 0.905, 0.5, 0.5, 0.5
100200201:-1.0, 0.6864564202839295, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000000201:0.7102762414167241, 0.6987357135617475, 0.6987358343072475, 0.7206333134225091, 0.7206333134088797, 0.5, 0.5, 0.5, 0.5
122121102:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
122120100:-1.0, -1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5
122000100:-1.0, -1.0, -1.0, 0.6562003806547705, 0.7204364504356865, 0.6989323451640468, 0.5, 0.5, 0.5
002000100:0.7375037257903746, 0.7375135402923939, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211221210:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8481024003279288
211220010:-1.0, -1.0, -1.0, -1.0, -1.0, 0.5893092094415308, 0.7867576970597272, 0.5, 0.5
210200010:-1.0, -1.0, 0.8562019752726476, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211120221:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
211020021:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
201020001:-1.0, 0.8561679138165501, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211221021:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
211220001:-1.0, -1.0, -1.0, -1.0, -1.0, 0.6397393329579055, 0.905, 0.5, 0.5
121210122:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
121200120:-1.0, -1.0, -1.0, -1.0, 0.6440253176216386, 0.905, 0.5, 0.5, 0.5
120000120:-1.0, -1.0, 0.8244393982480143, 0.6510412533788316, 0.5833951780844058, 0.5, 0.5, 0.5, 0.5
020000100:0.7811201422681143, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121122012:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
121022010:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
021020010:0.8347226977256375, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121121220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8577459108470695
121120020:-1.0, -1.0, -1.0, -1.0, -1.0, 0.6386711437814515, 0.905, 0.5, 0.5
121000020:-1.0, -1.0, -1.0, 0.7164103530907481, 0.7189483336555629, 0.7180214513565997, 0.5770464955841291, 0.5, 0.5
021000000:0.7810255183115493, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001202010:0.6458494912849083, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121210221:-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5
121200021:-1.0, -1.0, -1.0, -1.0, 0.5954390172040189, 0.5953319801959913, 0.905, 0.5, 0.5
112212120:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
010212000:0.8709245651602447, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111202002:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
110002002:-1.0, -1.0, 0.7289916647321729, 0.7303078755852728, 0.7494794720583864, 0.5, 0.5, 0.5, 0.5
211121220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
211021020:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
210001020:-1.0, -1.0, 0.8232136730225154, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5, 0.5
121122120:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
121122000:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.4936633056258139, 0.7836775440138417, 0.7833258830203619
121020000:-1.0, -1.0, -1.0, 0.8660966358707314, 0.5, 0.5, 0.5, 0.5, 0.5
120000000:-1.0, -1.0, 0.7447297362359744, 0.7458131098324845, 0.7450568716197881, 0.7458174830057025, 0.7337028879817166, 0.7255944322658797, 0.723961560479059
111222120:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
110202120:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100202100:-1.0, 0.7148018001162498, 0.7136247651535215, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
121021200:-1.0, -1.0, -1.0, 0.779858890690218, 0.5, 0.5, 0.5, 0.5, 0.5
021021000:0.8562744402352125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111012222:-1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5
101012202:-1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001012002:0.7502760525313199, 0.745997379538208, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112120200:-1.0, -1.0, -1.0, -1.0, -1.0, 0.7815983635812183, 0.5, 0.5, 0.5
112020000:-1.0, -1.0, -1.0, 0.8594034789505753, 0.5, 0.5, 0.5, 0.5, 0.5
111201222:-1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5, 0.5
110201202:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
100001202:-1.0, 0.7031476353387381, 0.6989851344102604, 0.6989629932573497, 0.5760513177522995, 0.5, 0.5, 0.5, 0.5
000001200:0.6920533156123834, 0.6913943665307701, 0.6865746608552049, 0.6864039534837933, 0.6920418969922282, 0.5, 0.5, 0.5, 0.5
112221012:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8258140453334093, 0.5, 0.5
112220010:-1.0, -1.0, -1.0, -1.0, -1.0, 0.7550472703016419, 0.7511635545281077, 0.5, 0.5
102020010:-1.0, 0.8349682839147312, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
002000010:0.68721981467403, 0.754327625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211211220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8576061579805707
211201020:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
201001020:-1.0, 0.8573312927609981, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211112220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8563122927900313
211102020:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
211000020:-1.0, -1.0, -1.0, 0.7105951793509813, 0.7176640833620688, 0.5380538802371228, 0.6315713016426484, 0.5, 0.5
201000000:-1.0, 0.7834454290493538, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
110221200:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
010221000:0.8688486914639142, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112010220:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
102010020:-1.0, 0.8657974815657039, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000010020:0.7359485579938765, 0.7152233461531152, 0.7300851119594794, 0.7174737943132973, 0.5, 0.5, 0.5, 0.5, 0.5
101102202:-1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
001002000:0.7776265493410754, 0.736146053278798, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111122202:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5
111020202:-1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
101000202:-1.0, 0.8718006799736177, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
110012202:-1.0, -1.0, 0.6658310562844597, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5
100012002:-1.0, 0.7382029384745382, 0.546117300064546, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5, 0.5
000010002:0.6928378773326407, 0.6885837710002713, 0.6883960058627492, 0.6878926966356859, 0.5, 0.5, 0.5, 0.5, 0.5
011020020:0.8725701973230233, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
102120000:-1.0, 0.8678273721459676, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
000120000:0.7119267411320298, 0.7214081806588658, 0.7151104233098806, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
111200022:-1.0, -1.0, -1.0, -1.0, 0.6719403549112675, 0.620184233744032, 0.905, 0.5, 0.5
101200020:-1.0, 0.8721046471649136, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
211122120:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.8586765739322169
211020120:-1.0, -1.0, -1.0, 0.76406500288336, 0.5, 0.5, 0.5, 0.5, 0.5
210000120:-1.0, -1.0, 0.7061391298036456, 0.5953507222757413, 0.500149648925795, 0.7096073102543955, 0.5, 0.5, 0.5
200000100:-1.0, 0.5585882770708808, 0.7347475856068353, 0.5728425632991319, 0.7185585039199649, 0.7111373627189227, 0.5, 0.5, 0.5
110200221:-1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
112122021:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 0.5, 0.5
112002021:-1.0, -1.0, -1.0, 0.639544944531871, 0.905, 0.5, 0.5, 0.5, 0.5
100002021:-1.0, 0.5294728165826278, 0.6863987692164945, 0.5723205419663574, 0.8237749999999999, 0.5, 0.5, 0.5, 0.5
111021222:-1.0, -1.0, -1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5
110001222:-1.0, -1.0, 0.6498050879153914, 0.6735065559068671, 0.7516328831304525, 0.5, 0.5, 0.5, 0.5
112211220:-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0
112201200:-1.0, -1.0, -1.0, -1.0, 0.905, 0.5, 0.5, 0.5, 0.5
010201200:0.8641147053320442, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
